,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3406,,,0.686915888,0.708333333,0.647668394,0.687150838,0.74893617,0.726368159,0.733695652,0.733333333,0.748427673,0.679389313
3407,,,0.807228916,0.737179487,0.751552795,0.683098592,0.77540107,0.725888325,0.728323699,0.699453552,0.705263158,0.689265537
3408,,,,,,,0.888888889,0.933085502,0.905923345,0.895833333,0.902684564,0.850909091
3431,,,0.65408805,0.7,0.72519084,0.768595041,0.686131387,0.644444444,0.654135338,0.631944444,0.652892562,0.642201835
3432,,,0.633466135,0.690677966,0.676056338,0.660792952,0.632653061,0.659663866,0.644230769,0.624365482,0.578125,0.646153846
3433,,,0.759689922,0.81,0.76744186,0.831460674,0.849462366,0.852272727,0.853932584,0.8375,0.741935484,0.813186813
3434,,,0.848214286,0.795275591,0.747663551,0.781818182,0.8125,0.827956989,0.825581395,0.835616438,0.76,0.835820896
3435,,,0.8125,0.772727273,0.836956522,0.85106383,0.760416667,0.845360825,0.779069767,0.766666667,0.880952381,0.815789474
3436,,,0.811764706,0.794701987,0.794326241,0.834710744,0.793548387,0.84,0.785234899,0.770491803,0.752212389,0.77
3437,,,0.737226277,0.7578125,0.727272727,0.765765766,0.660377358,0.768707483,0.842105263,0.771929825,0.744897959,0.726315789
3438,,,0.852112676,0.803149606,0.833333333,0.814814815,0.894736842,0.834532374,0.913043478,0.850877193,0.885714286,0.855855856
3439,,,0.872727273,0.852830189,0.844827586,0.908695652,,,,,,
3501,,,0.695402299,0.66966967,0.698830409,0.68115942,0.692073171,0.715210356,0.681063123,0.645714286,0.602739726,0.60371517
3502,,,0.733788396,0.702054795,0.724252492,0.73046875,0.785211268,0.738181818,0.747169811,0.721115538,0.753363229,0.735
3503,,,0.666666667,0.640316206,0.626666667,0.727272727,0.705128205,0.637096774,0.581967213,0.564954683,0.624183007,0.615942029
3504,,,0.707317073,0.712041885,0.692307692,0.764367816,0.8,0.825806452,0.785185185,0.848,0.705426357,0.737288136
3505,,,0.756097561,0.811688312,0.794701987,0.802919708,0.864285714,0.770700637,0.82962963,0.817460317,0.825242718,0.747126437
3506,,,0.664948454,0.734939759,0.715328467,0.755102041,0.835616438,0.795620438,0.837209302,0.774509804,0.654205607,0.734042553
3531,,,0.762096774,0.796078431,0.727626459,0.738589212,0.753676471,0.713178295,0.722222222,0.763485477,0.757990868,0.766169154
3532,,,0.862068966,0.876404494,0.864864865,0.896103896,0.910714286,0.836363636,0.851851852,0.818181818,0.903846154,0.895833333
3533,,,0.802083333,0.744186047,0.747474747,0.87654321,0.894736842,0.887755102,0.916666667,0.815789474,0.867647059,0.884615385
3534,,,0.820512821,0.8375,0.893333333,0.892307692,0.913978495,0.978494624,0.9,0.945945946,0.901408451,0.880597015
3535,,,0.84,0.779069767,0.8125,0.813559322,0.75,0.716049383,0.78313253,0.739726027,0.764705882,0.803571429
