,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3407,,,0.711382114,0.645833333,0.658227848,0.617924528,0.71031746,0.704626335,0.624031008,0.669387755,0.623966942,0.627272727
3408,,,,,,,0.734317343,0.757446809,0.728301887,0.743902439,0.721189591,0.646090535
3431,,,0.634328358,0.57037037,0.595419847,0.5546875,0.568,0.596491228,0.619469027,0.592920354,0.571428571,0.542553191
3432,,,0.54978355,0.558558559,0.52238806,0.570680628,0.569506726,0.559241706,0.546961326,0.576271186,0.447916667,0.533333333
3433,,,0.806722689,0.707070707,0.723404255,0.6875,0.64893617,0.649484536,0.611764706,0.590909091,0.604938272,0.609756098
3434,,,0.815789474,0.791304348,0.703703704,0.771428571,0.72,0.657657658,0.635416667,0.595505618,0.581395349,0.6
3435,,,0.752688172,0.663716814,0.774193548,0.65625,0.714285714,0.696969697,0.707317073,0.7,0.662337662,0.545454545
3436,,,0.71978022,0.780645161,0.785714286,0.728571429,0.622754491,0.651006711,0.644736842,0.596774194,0.571428571,0.563106796
3437,,,0.555555556,0.576923077,0.625,0.6,0.635658915,0.682758621,0.655737705,0.651785714,0.617021277,0.586206897
3438,,,0.711538462,0.611111111,0.656934307,0.672566372,0.787878788,0.781954887,0.791304348,0.740740741,0.702702703,0.720720721
3439,,,0.760617761,0.724409449,0.717073171,0.679144385,,,,,,
3501,,,0.593380615,0.58432304,0.577889447,0.581151832,0.52284264,0.492346939,0.450134771,0.45990566,0.418781726,0.450881612
3502,,,0.637630662,0.583916084,0.595155709,0.592885375,0.648026316,0.634482759,0.653710247,0.620437956,0.59832636,0.529680365
3503,,,0.575396825,0.586345382,0.608163265,0.587044534,0.592307692,0.533834586,0.551111111,0.527972028,0.515254237,0.485245902
3504,,,0.7,0.683168317,0.660287081,0.661835749,0.777777778,0.761363636,0.748466258,0.786206897,0.664335664,0.629032258
3505,,,0.712643678,0.710982659,0.68852459,0.594444444,0.727272727,0.758169935,0.701986755,0.7,0.632352941,0.611570248
3506,,,0.63372093,0.592105263,0.632653061,0.671052632,0.642857143,0.622047244,0.601626016,0.479674797,0.572815534,0.495412844
3531,,,0.698198198,0.690909091,0.614718615,0.644736842,0.714788732,0.666666667,0.633744856,0.611353712,0.599078341,0.572864322
3532,,,0.770114943,0.880952381,0.864197531,0.817204301,0.806451613,0.813333333,0.756756757,0.632352941,0.636363636,0.592592593
3533,,,0.828282828,0.768421053,0.76344086,0.705882353,0.783018868,0.806818182,0.728395062,0.7875,0.779411765,0.741935484
3534,,,0.878787879,0.855555556,0.847826087,0.850574713,0.80952381,0.827160494,0.756097561,0.779220779,0.78125,0.741935484
3535,,,0.734693878,0.714285714,0.740740741,0.761904762,0.729411765,0.693181818,0.691358025,0.676470588,0.656716418,0.607142857
3536,,,0.716049383,0.768292683,0.682352941,0.641975309,0.744897959,0.802197802,0.736842105,0.614285714,0.619047619,0.666666667
3537,,,0.764150943,0.719512195,0.80952381,0.756410256,0.705882353,0.686746988,0.671052632,0.666666667,0.597014925,0.712121212
3538,,,0.683673469,0.678899083,0.663636364,0.666666667,0.6,0.615384615,0.602409639,0.545454545,0.560606061,0.520547945
