,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3234,,,13.1443662,12.88888889,12.86821705,13.13135593,13.45652174,13.65530303,13.77419355,14.2107438,14.295,14.33333333
3235,,,13.54411765,13.54744526,13.5625,13.61785714,13.27573529,13.20247934,13.5,13.455,13.89655172,13.85638298
3236,,,12.8968254,12.69117647,12.95327103,13.22580645,13.55392157,13.68396226,13.77570093,13.72058824,13.99,14.00543478
3237,,,13.23394495,13.1826087,13.24766355,13.0755814,13.16071429,13.04651163,13.16438356,13.40714286,13.30519481,13.20454545
3238,,,13.203125,13.09633028,13.425,13.42788462,14.0942623,13.96218487,14.03603604,14.18141593,14.17592593,14.20879121
3239,,,13.18211921,13.19858156,13.30136986,13.32231405,13.96825397,14.13942308,14.22857143,14.25789474,14.03370787,14.27160494
3240,,,13.20833333,13.2826087,13.36440678,13.44907407,13.46982759,13.54954955,13.75824176,13.81481481,14.04268293,14.21969697
3241,,,13.44715447,13.52822581,13.6039604,13.64215686,13.82926829,13.82758621,13.93010753,13.96551724,14.22282609,13.90816327
3301,,,14.03030303,14.03146853,14.03341289,14.12597403,14.10263158,14.22087379,14.10659898,,,
3302,,,13.98679245,13.99126638,14.16367713,14.1106383,13.77659574,13.96348315,13.96969697,13.97380952,14.01682692,13.96052632
3303,,,13.81336406,14.05737705,13.85545024,13.92028986,13.93670886,13.8625,13.82857143,13.88611111,14.15691489,14.14367816
3304,,,,,,,,,,14.11066236,14.13215488,14.2469352
3331,,,13.82923077,13.92598684,13.8872549,13.8447099,13.91828255,14.02358491,13.9614094,,,
3332,,,12.80681818,12.87820513,13.26190476,13.59302326,13.31904762,13.31818182,13.09090909,13.45205479,13.64545455,13.52884615
3333,,,13.04248366,13.16666667,13.20714286,13.21031746,13.29705882,13.51333333,13.37795276,13.71268657,13.73360656,13.35585586
3334,,,13.0840708,13.42222222,13.31818182,13.5859375,13.93939394,13.73571429,13.75609756,13.73451327,13.9,13.65454545
3335,,,13.01654412,13.1541502,13.10300429,13.33039648,13.38125,13.37096774,13.38071066,13.56149733,13.37046632,13.31360947
3336,,,12.79605263,12.59036145,12.96610169,13.49206349,13.27777778,13.52531646,13.01948052,13.53424658,13.49275362,13.66153846
3337,,,13.53881988,13.55416667,13.52914798,13.84680851,13.50865801,13.44117647,13.21195652,12.96315789,13.08715596,12.79951691
3338,,,13.47560976,13.39495798,13.45867769,13.67391304,13.99545455,13.69,14.09340659,14,13.94366197,14.18421053
3339,,,13.58295964,13.70588235,13.67326733,14.21010638,13.97787611,13.89563107,13.99770642,14.05555556,13.99691358,14.05639098
3401,,,13.7372449,13.73705722,13.74854651,13.82093664,13.98793566,14.00672646,14.06542056,14.04969574,14.01656315,13.96061269
3402,,,13.61434109,13.55893536,13.59090909,13.72869955,14.09836066,13.93946188,13.98364486,14.20575221,14.29166667,14.20165746
3403,,,13.51785714,12.99465241,13.53082192,13.38666667,13.51358696,13.34589041,13.48854962,13.60769231,13.84191176,13.70634921
3404,,,13.14814815,13.37262873,13.28108808,13.38528678,13.70716113,13.93969849,13.92276423,14.00966851,13.88328076,13.81929825
3405,,,13.58305085,13.51360544,13.52554745,13.6473029,13.75,13.71484375,13.8972332,14.20361991,14.1038961,13.74742268
3406,,,13.36448598,13.36458333,13.44818653,13.72625698,13.56837607,13.49004975,13.54076087,13.68181818,13.64465409,13.83587786
3407,,,14.32831325,14.44230769,14.50310559,14.67253521,14.58031088,14.78680203,14.56358382,14.81420765,14.85,14.69491525
3408,,,,,,,13.86666667,13.74907063,13.71254355,13.79166667,13.84899329,13.67818182
3431,,,13.03773585,12.975,13.25954198,13.02479339,13.31456954,13.63703704,13.59774436,13.77430556,13.46694215,13.52752294
3432,,,13.5059761,13.45550847,13.51173709,13.39647577,13.81666667,13.76890756,13.76682692,14.11675127,14,14.26410256
3433,,,13.0503876,13.325,13.35465116,13.43258427,13.47196262,13.83522727,13.98876404,13.95,13.76344086,13.98901099
3434,,,13.07589286,12.99212598,12.87383178,13.22272727,13.53448276,13.30107527,13.48837209,13.70547945,13.76,13.55970149
3435,,,13.225,13.03636364,13.05434783,13.30851064,13.22115385,13.31958763,13.70930233,13.75555556,13.88095238,13.65131579
3436,,,13.5,13.34437086,13.90780142,13.62809917,14.11111111,13.91,13.88926174,13.88934426,13.84513274,13.735
3437,,,13.0729927,13.59765625,13.37121212,13.27927928,13.45806452,13.53061224,13.72932331,13.75877193,13.5255102,13.88421053
3438,,,13.13732394,13.41732283,13.30092593,13.01851852,13.34848485,13.46402878,13.75217391,13.64035088,13.82380952,13.90540541
3439,,,13.35454545,13.48301887,12.89655172,13.73695652,,,,,,
3501,,,14.19827586,14.12612613,14.42397661,14.35507246,14.28823529,14.44012945,14.34883721,14.21428571,14.4109589,14.4628483
3502,,,13.97098976,13.82020548,13.79401993,13.91992188,14.04464286,13.95090909,14,14.03784861,13.98430493,13.9975
3503,,,13.83150183,13.94466403,13.91555556,14.02954545,13.8545082,13.85483871,14.00409836,14.02567976,13.98856209,13.97644928
3504,,,13.2902439,13.2382199,13.27179487,13.38793103,13.73350254,13.8,13.88518519,13.988,13.63953488,13.6779661
3505,,,13.2804878,13.92207792,13.39735099,13.60948905,13.59121622,13.38535032,13.71111111,13.91269841,14.05339806,14.01724138
3506,,,13.53608247,13.23795181,13.64963504,13.76530612,13.46126761,13.75912409,13.83333333,13.74509804,14.07943925,14.19148936
3531,,,13.47782258,13.80784314,13.8385214,13.97925311,13.69272727,13.93992248,13.99007937,14.04979253,13.79223744,13.94029851
3532,,,12.98850575,13.46629213,13.76351351,13.63636364,13.125,13.35454545,13.83333333,13.46590909,14,13.76041667
3533,,,13.234375,13.31395349,13.51515152,13.58024691,13.77319588,13.80612245,14.00595238,14.20394737,14,14.05769231
3534,,,12.95512821,13.2125,13.05333333,13.36923077,12.80412371,13.40860215,14.03888889,13.62837838,14.23239437,14.32089552
3535,,,13.29333333,13.31976744,13.2109375,13.5,13.32978723,13.50617284,13.63855422,13.59589041,13.63970588,13.55357143
3536,,,12.71917808,12.99333333,13.13114754,13.3362069,13.43564356,13.90322581,13.64,13.83064516,13.82786885,13.90909091
3537,,,12.63106796,12.94736842,13.175,13.32638889,13.59659091,13.62179487,13.5942029,13.61206897,13.90517241,13.95535714
3538,,,12.6127451,13.2,13.29126214,13.63020833,13.59302326,14.13793103,13.73529412,14.04237288,13.74545455,13.67924528
3601,,,13.67801858,13.83766234,13.90996785,13.94518272,13.93034056,13.93866171,14.09960938,14.05058366,14.12393162,14.35426009
3602,,,13.71559633,13.7611465,13.79292929,13.9801444,13.74612403,13.91780822,13.9452381,13.98868778,14.00219298,14.01351351
3603,,,13.82967033,14.01476015,14.16,14.48106061,14.22368421,14.15730337,14.11061947,14.23185484,14.04356846,14.16593886
3604,,,13.38888889,13.67266187,13.71666667,13.37398374,13.76618705,14.07352941,13.984,14.05612245,13.81313131,13.80769231
3606,,,13.51147541,13.42704626,13.43705036,13.51476015,13.82698962,13.90614334,13.99610895,13.97003745,14.05494505,13.96007605
3631,,,13.25403226,13.41743119,13.39545455,13.5,13.15,13.37234043,13.53846154,13.73417722,13.45731707,13.69753086
3632,,,13.04216867,13.06329114,13.6625,13.35897436,13.21126761,13.21518987,13.23188406,12.64754098,12.80357143,13.68085106
3633,,,12.70918367,13.2247191,13.03684211,13.05617978,12.77777778,13.0212766,12.88372093,12.89041096,13.14534884,13.26027397
3635,,,12.31756757,13.13924051,13.37654321,13.52985075,13.31451613,13.08888889,13.01041667,13.45283019,13.69565217,13.82291667
3636,,,13.04285714,13.26162791,12.82307692,12.98305085,13.21311475,13.3,13.35526316,13.60526316,13.39583333,13.1097561
3637,,,13.63486842,13.84313725,13.89552239,13.68220339,13.82298137,14.00666667,14.08661417,14.17431193,14.16666667,14.43085106
3638,,,12.85106383,12.546875,12.95689655,13,13.89516129,14.1953125,13.88095238,14.47368421,14.03389831,14.06666667
3639,,,12.80985915,12.57638889,13.1953125,13.06153846,14.08955224,13.65384615,13.34666667,13.07638889,13.36567164,13.68333333
3640,,,12.96666667,12.625,13.35416667,13.26506024,13.47311828,13.55825243,13.84027778,14.0060241,14.00675676,14.09677419
3641,,,12.90134529,13.37569061,13.40860215,13.82214765,13.29829545,13.50295858,13.41860465,13.31696429,13.42692308,13.488
3642,,,13.6,13.59731544,13.8137931,14.14285714,14.02597403,14.05319149,13.8046875,13.92307692,13.98484848,13.96078431
3643,,,13.25806452,13.20744681,13.01612903,13.05194805,13.6984127,13.58474576,13.36206897,13.23275862,13.63461538,13.84615385
3644,,,13.2892562,13.14583333,12.99029126,13.08854167,13.55555556,13.6468254,13.95833333,13.61290323,13.98214286,13.90909091
3645,,,12.97244094,12.94628099,12.87280702,13.10752688,13.01834862,13.06410256,13.36764706,13.51111111,13.66666667,13.56493506
3646,,,12.75903614,13.34666667,13.25,13.38888889,12.98924731,12.67901235,12.90410959,13.08108108,13.125,13.1
3647,,,12.70666667,13.17808219,13.19135802,13.51369863,13.38636364,13.70408163,13.84821429,14.15740741,13.61016949,13.44
3648,,,12.45652174,13.22131148,13.30508475,14.07142857,13.07936508,12.97115385,13.375,13.39285714,13.65686275,13.72368421
3701,,,13.95772059,13.81643357,13.87837838,13.91954023,14.09760956,14.01550388,14.02973978,13.98734177,14.03496503,14.14393939
3702,,,13.73571429,13.51293103,13.60434783,13.95117188,13.90686275,14.1793722,14.16169154,13.99601594,14.02358491,14.04054054
3703,,,13.82969432,13.72580645,13.66666667,13.87886598,13.81974249,13.83715596,13.92924528,14.03846154,14.02134146,14.15277778
3704,,,14.11489362,13.91071429,14.01569507,14.09953704,13.98765432,14.08215962,14.04285714,14.07819905,14.10243902,13.98198198
3705,,,13.63090129,13.56876457,13.65470852,13.68782383,13.6768559,13.81321185,13.83602771,13.83412322,13.70238095,13.82549505
3706,,,13.49559471,13.55656109,13.61165049,13.73480663,14.00757576,14.13975155,14.24295775,14.45925926,14.4141791,14.2991453
3707,,,13.42713568,13.65568862,13.43670886,13.45033113,13.64873418,13.76296296,13.49270073,13.50387597,13.5387931,13.57425743
3708,,,13.62121212,13.69871795,13.768,13.63675214,13.94411765,13.73076923,13.96853147,14.11111111,13.96296296,13.80434783
3709,,,13.50357143,13.54609929,13.18859649,13.62612613,13.18316832,13.67934783,13.58227848,14.17142857,14.01948052,13.76153846
3710,,,14.10026042,13.93467337,13.96438746,13.89790576,13.96732026,14.12797619,14.08419244,14.14646465,14.17931034,14.31866197
3731,,,12.6875,12.76923077,13.28703704,12.37755102,14.16101695,13.66071429,14,13.77777778,13.64444444,13.42307692
3732,,,13.34848485,13.28,12.99253731,14.01818182,13.84444444,13.175,13.16666667,13.53191489,13.04411765,13.25581395
3733,,,13.47663551,14.18333333,14.0625,14.09183673,14.36363636,14.5785124,14.30319149,14.55434783,14.3814433,14.5
3734,,,13.19642857,12.8125,12.81944444,13.125,12.94262295,13.4047619,13.42857143,13.67857143,13.1744186,13.48780488
3735,,,13.14556962,13.125,13.02857143,13.265625,13.50704225,13.29104478,13.37301587,13.66129032,13.78431373,13.625
3736,,,13.08333333,13.17682927,13.28735632,13.65441176,13.80555556,13.61267606,13.62096774,13.58064516,13.625,14.02631579
3737,,,12.95121951,13.97844828,13.38976378,13.73863636,13.51612903,13.48019802,13.52830189,13.5959596,13.69565217,13.39393939
3738,,,12.8047619,12.92366412,13.42079208,13.2826087,13.32941176,13.45,13.27857143,13.4140625,13.50819672,13.8245614
3739,,,13.4362069,13.53225806,13.26156584,13.27738516,13.43064516,13.61643836,13.51190476,13.55021834,13.56553398,13.5106383
3740,,,13.24375,13.63483146,13.43548387,13.5875,13.79012346,13.84507042,13.71311475,13.83050847,13.54166667,13.85365854
3741,,,13.13815789,13.33333333,12.86111111,13.12790698,13.30985915,13.57692308,13.55970149,13.81967213,13.80188679,13.76086957
3742,,,14.18487395,14.13432836,13.96363636,14.17708333,14.48979592,14.22429907,14.08333333,13.82857143,14.15384615,14.35185185
3743,,,12.828125,13.23333333,13.81410256,13.84931507,14.15811966,13.93396226,14.10752688,14.46842105,14.35632184,14.57142857
3801,,,13.98366834,14.07655502,,,,,,,,
3802,,,13.79120879,13.85877863,,,,,,,,
3803,,,13.94630872,13.9512987,14.02649007,14.23161765,14.09722222,14.44230769,14.42585551,14.18545455,14.19521912,14.27169811
3804,,,13.61390533,13.63352273,,,,,,,,
3805,,,13.07986111,12.99019608,13.06607143,13.21052632,13.47077922,13.60687023,13.65498155,13.87815126,13.54587156,13.59158416
3806,,,13.80769231,13.73938224,13.816,13.95070423,14.19076305,14.13983051,14.12995595,14.16582915,14.38277512,14.37055838
3807,,,13.78626943,13.6868932,13.78752887,13.85243902,14.09484778,14.11151961,14.2651715,14.09296482,14.29019074,14.25718016
3808,,,13.76111111,13.84634146,13.99375,13.86235955,13.97096774,13.96774194,13.95175439,14.00485437,14.11403509,14.43157895
3809,,,13.28837209,13.31597222,13.52196382,13.552,13.63736264,13.6375,13.79770992,13.73341837,13.82278481,13.76038781
3810,,,13.53497942,13.75964912,13.85222672,13.75635593,13.92528736,13.81873112,13.74920128,14.00477707,14.21086262,14.04225352
3811,,,,,13.86630037,13.98816568,13.92158859,13.94296578,14.00102041,14.125,14.36538462,14.3131068
3831,,,13.56179775,13.17721519,13,13.52142857,13.13194444,13.20714286,12.79090909,13.17647059,12.88095238,12.95652174
3832,,,13.38780488,13.71511628,13.55732484,14.07017544,13.4863388,13.51445087,13.92857143,13.90764331,14.10740741,13.78928571
3833,,,13.20430108,13.4,13.23255814,13.0952381,13.35,13.46363636,13.76785714,13.69191919,13.78301887,13.90860215
3834,,,13.31404959,13.54,13.18867925,13.63888889,13.8,13.59027778,13.74603175,13.63492063,13.5620155,13.82894737
3835,,,13.02352941,13.5,13.81012658,13.87692308,13.57594937,13.79761905,13.86567164,14.04285714,14.10769231,14.25
3836,,,13.72,13.88461538,13.6588785,13.67045455,13.48507463,13.68253968,13.80327869,14.0546875,14.01851852,13.97222222
3837,,,13.68674699,13.69753086,13.84722222,13.73188406,13.27192982,13.64179104,14,13.56122449,14.01886792,14.125
3838,,,12.91145833,13.27160494,13,13.03225806,13.58219178,13.51408451,13.54098361,13.67213115,13.84848485,13.82352941
3839,,,12.84397163,13.68695652,13.12598425,13.36864407,13.75225225,13.89622642,13.7184466,13.62621359,13.75961538,13.65425532
3840,,,12.89583333,12.97826087,13.01875,13.20422535,13.82432432,13.84057971,13.76119403,13.5,14.04166667,13.96491228
3901,,,13.96727749,13.82219251,14.05102041,14.25,14.15234375,14.25906736,14.32614555,14.5,14.38875,14.35120643
3902,,,13.58550186,13.68776371,13.64473684,13.8,13.76811594,13.96767241,13.96962617,13.84198113,13.75945946,13.66459627
