,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3403,,,0.957854406,0.971193416,0.966507177,0.98206278,0.98880597,0.963562753,0.980676329,0.93814433,0.945652174,0.964497041
3404,,,0.949125596,0.956158664,0.960159363,0.967741935,0.978632479,0.976095618,0.972746331,0.979716024,0.974238876,0.96969697
3405,,,0.962871287,0.969072165,0.95890411,0.955882353,0.968051118,0.972560976,0.984177215,0.972125436,0.943521595,0.955465587
3406,,,0.96797153,0.937984496,0.975103734,0.979166667,0.956666667,0.97752809,0.982905983,0.985645933,0.968586387,0.963855422
3407,,,0.967479675,0.967871486,0.957198444,0.981981982,0.981751825,0.977443609,0.97188755,0.972332016,0.96875,0.955156951
3408,,,,,,,0.970074813,0.983606557,0.963917526,0.951871658,0.970515971,0.966005666
3431,,,0.959302326,0.969512195,0.943181818,0.98255814,0.969879518,0.97972973,0.98,0.96,0.968992248,0.975206612
3432,,,0.939716312,0.961937716,0.960159363,0.9375,0.961977186,0.958333333,0.976744186,0.995098039,0.948113208,0.975308642
3433,,,0.987804878,0.971631206,0.944444444,0.95620438,0.984962406,0.954545455,0.953488372,0.94214876,0.981981982,0.956521739
3434,,,0.97005988,0.981927711,0.967741935,0.955128205,0.976377953,0.947368421,0.949275362,0.932773109,0.96460177,0.969072165
3435,,,0.967213115,0.948387097,0.976744186,0.972027972,0.962121212,0.985714286,0.953846154,0.964539007,0.98540146,0.977777778
3436,,,0.942622951,0.922018349,0.934010152,0.956043956,0.976851852,0.953703704,0.976076555,0.959770115,0.933333333,0.971428571
3437,,,0.928176796,0.976878613,0.931034483,0.98089172,0.949152542,0.964824121,0.968421053,0.944785276,0.953125,0.96460177
3438,,,0.971563981,0.921465969,0.941860465,0.929032258,0.989847716,0.979057592,0.952380952,0.97515528,0.964912281,0.952662722
3439,,,0.957333333,0.95942029,0.949324324,0.966442953,,,,,,
3501,,,0.962886598,0.96,0.946547884,0.947136564,0.951754386,0.966442953,0.952718676,0.95329087,0.941309255,0.93676815
3502,,,0.95480226,0.967032967,0.97752809,0.98427673,0.949468085,0.963483146,0.98820059,0.990384615,0.974074074,0.976095618
