,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3648,,,0.709090909,0.765625,0.627118644,0.724137931,0.837209302,0.85,0.735294118,0.722222222,0.675675676,0.722222222
3701,,,0.518771331,0.484662577,0.465838509,0.52866242,0.556338028,0.54379562,0.53256705,0.486754967,0.529411765,0.528301887
3702,,,0.518987342,0.491666667,0.469230769,0.57751938,0.551020408,0.591133005,0.584615385,0.528846154,0.593137255,0.571428571
3703,,,0.502304147,0.463963964,0.478672986,0.548076923,0.530434783,0.441666667,0.49009901,0.433862434,0.434285714,0.372413793
3704,,,0.527196653,0.456140351,0.504854369,0.52972973,0.52360515,0.527196653,0.525581395,0.536231884,0.536945813,0.52970297
3705,,,0.467307692,0.443254818,0.414847162,0.427570093,0.559356137,0.494456763,0.518046709,0.514354067,0.45112782,0.456730769
3706,,,0.479452055,0.415584416,0.5,0.505208333,0.502487562,0.523809524,0.528735632,0.516129032,0.55704698,0.496
3707,,,0.541463415,0.56284153,0.488505747,0.525316456,0.566878981,0.602941176,0.629032258,0.666666667,0.548076923,0.653061224
3708,,,0.644067797,0.555555556,0.643356643,0.59375,0.648648649,0.52892562,0.584,0.616071429,0.555555556,0.608695652
3709,,,0.490066225,0.53125,0.680327869,0.636363636,0.528846154,0.579545455,0.574712644,0.597402597,0.544117647,0.5
3710,,,0.473417722,0.528023599,0.509433962,0.491525424,0.491467577,0.474683544,0.494845361,0.482876712,0.498181818,0.474452555
3731,,,0.711864407,0.735294118,0.648148148,0.7,0.489361702,0.672727273,0.632653061,0.62,0.575,0.657142857
3732,,,0.697674419,0.626506024,0.676923077,0.761904762,0.731707317,0.586956522,0.62745098,0.707317073,0.794117647,0.657142857
3733,,,0.623376623,0.64516129,0.592592593,0.576923077,0.659574468,0.584158416,0.620689655,0.62962963,0.771428571,0.805555556
3734,,,0.675,0.6875,0.720588235,0.676923077,0.612903226,0.671875,0.637931034,0.683333333,0.653846154,0.645833333
3735,,,0.488095238,0.525641026,0.662337662,0.551282051,0.703703704,0.604651163,0.534883721,0.627906977,0.661764706,0.639344262
3736,,,0.73015873,0.621621622,0.631578947,0.590163934,0.709302326,0.679012346,0.735294118,0.638888889,0.660714286,0.58
